,000,and,as,at,be,by,dlrs,for,from,he,in,is,it,its,mln,of,oil,on,pct,said,that,the,to,tonnes,was,wheat,will,with,would,year
reuters-topics/grain/article243.txt,0.37199569656100756,0.0,0.0,0.0,0.21921104319875162,0.0,0.0,0.0,0.1010578411382159,0.26221682045630507,0.3007044125113847,0.0,0.0,0.0,0.11229277059884504,0.21036762728225855,0.0,0.0982319542111403,0.1302561442107967,0.07049158702494512,0.22041128581236713,0.4014042106887311,0.2069065300832468,0.2674827066088337,0.10936716527655002,0.0,0.1143266688374436,0.11266884466406375,0.25045878704714153,0.362220039845797
reuters-topics/grain/article096.txt,0.0,0.0,0.0,0.0,0.2649188300384745,0.12003662860038637,0.2953575060018281,0.09673555304918073,0.12212945410910139,0.0,0.18170220803542192,0.1257156989260978,0.0,0.0,0.0,0.2542314697487977,0.0,0.1187143403100072,0.0,0.0,0.0,0.5659513667857883,0.3333982636223097,0.0,0.13217135891926227,0.0,0.0,0.0,0.4540230811539838,0.14591556424681776
reuters-topics/grain/article082.txt,0.3030694907534938,0.1751850707757479,0.14461881213012895,0.30071865922198693,0.06697272963501763,0.0,0.0,0.0,0.0,0.0,0.04593517512920734,0.0635630431693515,0.0,0.0,0.1372294617194967,0.2570836582016703,0.0,0.060023090213911244,0.0,0.1292183257871158,0.0,0.6131793199040608,0.12642698010812484,0.4903232993288775,0.13365417150765854,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article069.txt,0.0,0.11397126764378572,0.0,0.0,0.0,0.0,0.0,0.06363991158948769,0.16069185355303928,0.0,0.17930603729184266,0.0,0.15777871950035824,0.0,0.1785564904701981,0.11150170230830847,0.0,0.0,0.0,0.11208851932074612,0.0,0.26594665124891015,0.10966720793039489,0.8506473408544475,0.0,0.0,0.0,0.0,0.0,0.19198843270119367
reuters-topics/grain/article055.txt,0.528875381344689,0.19106812533750547,0.0,0.0,0.0,0.0,0.0,0.21337936929950435,0.0,0.0,0.0,0.05546076019074211,0.05290190199043435,0.0,0.0,0.26169920139877484,0.0,0.0,0.0,0.11274706529759017,0.0,0.35667886578385183,0.1838525469046275,0.5704300604899181,0.0,0.21952916289836769,0.0,0.0,0.0,0.12874427276655123
reuters-topics/grain/article041.txt,0.0,0.03698366515867722,0.0,0.30472947906943154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119917898433827,0.0,0.6952987634846312,0.0,0.0,0.0,0.0,0.0,0.0,0.10355959465786456,0.0,0.6210787017949755,0.05643199051393091,0.1416422029028727,0.0,0.0,0.0,0.0
reuters-topics/grain/article109.txt,0.0,0.2083253094399229,0.08598837405046156,0.07152128598557708,0.23892643186093054,0.07217285727340413,0.17758575339752525,0.23265169456649876,0.14686236631385302,0.2858000599392249,0.13656214440240327,0.03779371888986182,0.0,0.0,0.0,0.15285843824947842,0.0,0.21413346674432254,0.3785896344164435,0.23049436449441144,0.12011731090865163,0.3159763220579119,0.17540077040779398,0.0,0.0,0.09973205610805355,0.0,0.04093401598244466,0.5004716443463075,0.0
reuters-topics/grain/article121.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803801382252539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770603872018653,0.0,0.0,0.0,0.0
reuters-topics/grain/article135.txt,0.09045756013901081,0.15686317387892398,0.0,0.0,0.0,0.0,0.0,0.17518026645982412,0.0,0.0,0.054841334987769504,0.0,0.07238570218338752,0.0,0.0,0.4603926396164257,0.0,0.0,0.0,0.05142395757439257,0.0,0.5856526706750198,0.15093932586736147,0.48782485744252063,0.0,0.2002545845327446,0.0,0.0,0.0,0.26424129102148763
reuters-topics/grain/article486.txt,0.0,0.08679877949696893,0.047769429703155585,0.07946495281239643,0.08848777149268007,0.0801888922791942,0.0,0.0,0.04079348842874782,0.2646192198108975,0.1517297153058046,0.08398272057897514,0.0,0.0,0.0,0.2547539885871378,0.0,0.19826388740903303,0.0,0.28454969028016736,0.177944534260431,0.5131036492756859,0.5289655305933434,0.0,0.17659067880114254,0.2770225333374157,0.0,0.0,0.0,0.0
reuters-topics/grain/article492.txt,0.0,0.1698377445438237,0.0,0.058307912424664696,0.19478538833451806,0.14709776898391144,0.21716586358065026,0.14225241945770706,0.05986496100779021,0.2718324399368915,0.1781322233595293,0.09243427970563266,0.0,0.0,0.06652034377186446,0.29077588187444287,0.0,0.17457285973067738,0.07716154339314937,0.2923061924504974,0.2611358580832475,0.4557547476966633,0.28599185876548106,0.0,0.03239363225590077,0.12196022303037476,0.3386259539595451,0.0,0.11127567157403058,0.10728652184421515
reuters-topics/grain/article479.txt,0.5882966622001524,0.0,0.0,0.0,0.0,0.0,0.0,0.3797654424287417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272145945791256,0.6345201770436307,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article323.txt,0.0956696312869255,0.3871034250427129,0.0,0.07594203739172496,0.0,0.15326776497921946,0.0,0.12351598160287655,0.0,0.0,0.23200494417492035,0.08025951920621273,0.30622596619620085,0.0,0.0,0.37871554606677765,0.0,0.0,0.10049759234883901,0.3807086701241315,0.0,0.5677809247188899,0.05321209795413599,0.0,0.0,0.10589652338799879,0.0,0.08692831873742202,0.0,0.0
reuters-topics/grain/article445.txt,0.0,0.09088108078102657,0.0,0.0,0.0,0.1259404781818558,0.15494214546921573,0.10149336873462378,0.0,0.0,0.2859585015861536,0.26379773278084234,0.0,0.14512459833425745,0.0,0.17782368177872737,0.0,0.24910630963252064,0.33031641945725604,0.2681393123796623,0.13973518711656344,0.593786968125891,0.3497960350534116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article451.txt,0.0,0.18696197590340005,0.41157569342976374,0.08558256624676905,0.3812000283284569,0.0,0.0,0.0,0.0,0.22799275512665101,0.13072850812527478,0.0,0.0,0.0,0.0,0.060970274968218316,0.0,0.08541089714648924,0.0,0.12258230506418208,0.19164360328189992,0.6398583745226334,0.2998357730909151,0.0,0.0,0.0,0.0,0.0,0.10888467949002607,0.0
reuters-topics/grain/article337.txt,0.40929418798349315,0.15772451198507612,0.0,0.0,0.0,0.03642837484195676,0.0,0.23485624533831376,0.037063499578457684,0.0,0.0,0.0,0.0,0.0,0.0,0.46292066269850146,0.0,0.0,0.04777213219353774,0.02585316365912219,0.0,0.19628949950626362,0.07588406801637664,0.3433524578789243,0.0,0.6040625566313061,0.041929912558370225,0.04132189674426646,0.0,0.04428204067072234
reuters-topics/grain/article450.txt,0.11826067685139417,0.06835892650458254,0.0,0.0,0.10453365421285059,0.0,0.11654437473199264,0.22902383007799015,0.09638150767305513,0.0,0.07169741683415903,0.09921168230102012,0.1892684728930488,0.0,0.0,0.3343885187384374,0.0,0.0,0.0,0.20168901371359316,0.0,0.5104396000910597,0.263109563028025,0.2551052570395726,0.10430632755023235,0.5236100260286345,0.10903633588135281,0.0,0.0,0.0
reuters-topics/grain/article336.txt,0.598316996242933,0.0,0.0,0.4749408050347006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64532782655006,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article322.txt,0.11460211688702748,0.13248829440396584,0.0,0.0,0.10129975895354422,0.0,0.11293891098175206,0.14795910437467408,0.09339981050484902,0.0,0.13895871329827178,0.0961424297098136,0.09170659356522473,0.0,0.0,0.19442624444791826,0.0,0.0,0.0,0.1302996540626908,0.0,0.6801415979717618,0.19122742465436623,0.12360660899345947,0.20215892992037077,0.5074114152209476,0.1056631438471314,0.0,0.0,0.0
reuters-topics/grain/article444.txt,0.0,0.09099955012277984,0.15024393100230335,0.07497971167944442,0.22264868083724393,0.07566278982361718,0.031028824506894634,0.20325134375436169,0.025660654099988873,0.0998733258074266,0.15271000901833104,0.07924248303441485,0.07558637956904603,0.0,0.25662089360219137,0.32049987552034015,0.0,0.12471551787507922,0.0,0.2505895926260077,0.11193387274579548,0.6115484650424085,0.3502520167127905,0.0,0.1943939308928707,0.0,0.0,0.028608925524301554,0.1589915297104311,0.0
reuters-topics/grain/article478.txt,0.340632068884782,0.3281626542024452,0.0,0.27039189933205043,0.0,0.09095173877005933,0.2237923460770043,0.0,0.0925374724013632,0.0,0.0,0.0,0.18171977705724432,0.0,0.3084754941267098,0.1926311534514929,0.0,0.0,0.0,0.1290966285323184,0.0,0.49008146423916626,0.12630791173049524,0.36739613624048556,0.0,0.2513633035139153,0.0,0.0,0.0,0.0
reuters-topics/grain/article493.txt,0.0,0.0,0.5646312813455743,0.0,0.26147980053248276,0.0,0.0,0.0,0.12054403718660153,0.3127780467109559,0.0,0.0,0.11835873076433145,0.0,0.4018359316524579,0.0,0.0,0.0,0.0,0.08408393046963873,0.13145573828840304,0.1596012856107574,0.08226756801052687,0.47858896898651837,0.0,0.0,0.13637138953831782,0.0,0.0,0.14402136921826747
reuters-topics/grain/article487.txt,0.3451683310488338,0.13301314351811938,0.1098050349159535,0.1826618398499194,0.0,0.18432592080970348,0.22677263139023734,0.0,0.09376981155306321,0.0,0.0,0.0,0.18413977395249712,0.0,0.0,0.3903929184503985,0.0,0.0,0.0,0.06540791646602707,0.10225789756643765,0.43453197591707804,0.06399498912861491,0.3722888205890349,0.0,0.38206613478089846,0.21216345157649608,0.0,0.0,0.0
reuters-topics/grain/article134.txt,0.5582151631556964,0.0,0.0,0.0,0.0,0.0,0.0,0.3603468148424256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31567676849934745,0.0,0.0,0.0,0.0,0.0,0.0,0.31048306073470083,0.6020751211290826,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article120.txt,0.0,0.1879023982411103,0.0775586113294356,0.12901957230361208,0.07183452596415783,0.0,0.08008817806765896,0.10492198831105114,0.0,0.3437093446105115,0.2956186688345942,0.13635463567912448,0.0,0.0,0.0,0.045957717468714764,0.0,0.0,0.0,0.3233971030980309,0.21668352108237315,0.4823076558475554,0.4520159292018564,0.0,0.07167830925891433,0.0,0.22478617704180848,0.221526605483125,0.0,0.0
reuters-topics/grain/article108.txt,0.2065430270767312,0.0,0.0,0.0,0.0,0.0,0.0,0.13333052709328475,0.16833091843391831,0.0,0.3756599886144186,0.0,0.0,0.19064830965165133,0.0,0.11680233653106628,0.0,0.0,0.0,0.0,0.0,0.5571787625733975,0.4595225314745324,0.44554295996759086,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article040.txt,0.0,0.19320664784965222,0.3189919755596999,0.0,0.0,0.535480815346522,0.0,0.2157676095361666,0.0,0.0,0.2026424093286262,0.0,0.0,0.0,0.3026929654179938,0.1890201853317083,0.0,0.0,0.0,0.0,0.0,0.36067098002445774,0.0,0.0,0.0,0.36997705743184783,0.0,0.30370669919097654,0.0,0.0
reuters-topics/grain/article054.txt,0.0,0.06110902164563853,0.10089346177379882,0.0,0.0,0.16936637067115123,0.0,0.06824479213486351,0.0,0.0,0.3845606613171096,0.0,0.0,0.0,0.5744296435422264,0.059784892111406515,0.0,0.0,0.0,0.0,0.0,0.05703802371857135,0.0,0.6841490996776715,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article068.txt,0.0,0.29067367506164754,0.0,0.7413175542751111,0.0,0.0,0.0,0.09274742091830745,0.175641605331307,0.0,0.13065835651355076,0.0,0.11497163449759197,0.0,0.0,0.0,0.0,0.05691004259919658,0.0,0.0,0.0,0.07751697131292497,0.43952315005217696,0.0,0.2534446182945212,0.15903414766244922,0.0,0.06527396101325814,0.0,0.0
reuters-topics/grain/article083.txt,0.0,0.2289272466819608,0.5039575017477183,0.05239616547744521,0.0,0.10574700721796049,0.0,0.08521978121011796,0.053795347369324356,0.06979193689302138,0.12005375939419256,0.16612502879441357,0.0,0.24371023786961138,0.0,0.22396677897426617,0.0,0.3660374522180698,0.069338256644776,0.18762123591357116,0.11732985338741672,0.3917401258680147,0.2937092535903695,0.0,0.058218586312402835,0.0,0.2434345635892362,0.11995228807854898,0.06666240491162385,0.06427260747629557
reuters-topics/grain/article097.txt,0.36684445254380077,0.0706830978189176,0.0,0.0,0.10808774923638553,0.0,0.1205068285979271,0.1578736883098025,0.19931686710535526,0.0,0.14827019049554105,0.10258483278540487,0.19570351185429605,0.0,0.0,0.34575757092861137,0.0,0.19374335670027604,0.0,0.2085463452145236,0.0,0.46182001788432925,0.34006895535720294,0.3956680734937985,0.0,0.0,0.11274351996152783,0.0,0.0,0.0
reuters-topics/grain/article524.txt,0.0,0.24773413934660587,0.10225476633864443,0.0,0.14206203298906522,0.04291288641039643,0.0,0.06916558467609292,0.0,0.0,0.4222284562769009,0.08988628839250598,0.21434774796045938,0.0,0.048515011070201126,0.09088730923623403,0.0,0.12732051192394336,0.11255182759580987,0.3045521191287121,0.1904531505306761,0.5780760898894243,0.2979732516454883,0.057781664852556404,0.0,0.0,0.24696868617136258,0.04867749025154113,0.0,0.10432912198622742
reuters-topics/grain/article242.txt,0.0,0.30392970477634473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275091687121312,0.0,0.0,0.0,0.5713926594634996,0.23787524814090702,0.0,0.16661511173476937,0.0,0.059781787621153104,0.0,0.3404187972834053,0.11698078934808902,0.4536880224632153,0.0,0.34920232535720586,0.0,0.0955510469759209,0.0,0.10239596150447575
reuters-topics/grain/article256.txt,0.4163106638910847,0.1851096488621131,0.0,0.43214674760230865,0.02830674648513849,0.02565198113118941,0.5365053542711895,0.1860526032278361,0.3653890886854404,0.0,0.0,0.0,0.0,0.0,0.0,0.0543295904007897,0.0,0.05073881286306138,0.0,0.036410346014202316,0.0,0.22461127236870668,0.2493667244378226,0.03454007177124757,0.112980754111905,0.035447187739389416,0.0,0.11639152393567967,0.0,0.0
reuters-topics/grain/article530.txt,0.0,0.28304867704149184,0.029207799548416093,0.0,0.027052166085138718,0.07354518694030535,0.06032081831022281,0.17780658493318235,0.024942479747226073,0.0,0.204099577972863,0.07702469393430836,0.07347091520819381,0.08474809583236421,0.1662924989219323,0.2942227071996546,0.0,0.24245011577980966,0.1285961070348237,0.2435762476897477,0.027200284364456196,0.6935049668538948,0.221292098381739,0.0,0.02699333643186546,0.0,0.02821741084044794,0.0,0.06181670964941833,0.17880188031202013
reuters-topics/grain/article518.txt,0.0,0.10838420828050326,0.029824450576338306,0.0496132897635957,0.11049322480479264,0.02503263770798334,0.0,0.0,0.025469079012246366,0.23129796710110526,0.11367743989962482,0.10486784182849956,0.10002943110191477,0.02884578131720523,0.028300559508039086,0.14138094014344982,0.0,0.07427065654140892,0.0,0.1954218848688469,0.16664730980750592,0.6575647211316538,0.5214557033365274,0.03370613359784943,0.027563234504130976,0.27673078470126283,0.05762630448131856,0.02839533948724339,0.06312181781016472,0.0
reuters-topics/grain/article281.txt,0.284288489742362,0.0,0.0,0.0,0.2512899086546303,0.0,0.0,0.3670357186139376,0.0,0.0,0.0,0.0,0.2274925602794472,0.0,0.0,0.1607682443738951,0.0,0.22521400783903436,0.0,0.3232286878605441,0.0,0.0,0.3162463732725044,0.30662554189610225,0.0,0.0,0.26211396788894054,0.2583131148022067,0.28711037911425863,0.27681768642528326
reuters-topics/grain/article295.txt,0.0,0.24079688474400024,0.0,0.330677110803538,0.0,0.0,0.0,0.0,0.0,0.0,0.33674245633841116,0.0,0.0,0.0,0.0,0.2355792219790892,0.0,0.11000460311080187,0.0,0.1578793604505168,0.12341328344550657,0.6742659947837657,0.07723444272155693,0.0,0.3674229543598744,0.0,0.0,0.1261716886297812,0.0,0.0
reuters-topics/grain/article291.txt,0.0,0.13810919392508245,0.0,0.03793201001840596,0.0,0.03827757719154858,0.2825529973703008,0.09254181766469338,0.038944942569036564,0.20210245733112953,0.2317665990805175,0.08017706638284743,0.03823892147419543,0.0,0.25964747233668584,0.4323731212734901,0.0,0.1135677678874457,0.0,0.2988209380987294,0.2123512824648117,0.567197627675012,0.21262972677808356,0.0,0.0,0.0,0.08811677553835597,0.0,0.09652000248175584,0.0
reuters-topics/grain/article285.txt,0.37574142608624345,0.10859603214867676,0.0,0.0,0.0,0.0,0.0,0.4851076611000756,0.0,0.0,0.0,0.0,0.0,0.1734129415146773,0.0,0.10624293910944735,0.0,0.4464948575128378,0.0,0.21360416005370317,0.0,0.20272303141613288,0.0,0.4052640980678468,0.0,0.0,0.3464335688756474,0.0,0.0,0.0
reuters-topics/grain/article534.txt,0.0,0.09940073933816516,0.0,0.1820042886962586,0.05066747458739421,0.04591559481282069,0.28244536123329483,0.037002625861703074,0.18686451277310961,0.24243056176346517,0.34751746437847014,0.09617582834182804,0.0,0.0,0.5710068360978647,0.06483126186710257,0.0,0.0,0.30106831208629925,0.2606898369420713,0.0,0.15463133416674615,0.15941154548273728,0.1236495483248326,0.0,0.0,0.0,0.052083560577116265,0.1157798808191876,0.2790731463787306
reuters-topics/grain/article252.txt,0.14062027399445567,0.08128357820174216,0.0,0.3348708454941328,0.0,0.0,0.0,0.0907751547803045,0.11460440086956908,0.0,0.08525327833683276,0.2359393556685173,0.0,0.0,0.0,0.1590446000395774,0.0,0.22279942123872337,0.0,0.0,0.12497844338901752,0.22760573823057845,0.07821395037772061,0.1516690589696546,0.0,0.7782614991595432,0.0,0.0,0.0,0.0
reuters-topics/grain/article246.txt,0.4207087606037014,0.08106160055800886,0.0,0.1113187817945835,0.0,0.0,0.13820102267367196,0.3621090262108938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586102645151537,0.0,0.0,0.0,0.15944500694184213,0.0,0.07566138960797879,0.07800035559269738,0.4537645960181311,0.0,0.6209089134139115,0.0,0.0,0.0,0.0
reuters-topics/grain/article520.txt,0.16162226928622983,0.3736939487171888,0.1542459489395564,0.1282948857684967,0.14286208112856574,0.0,0.0,0.10433265484164836,0.0,0.17088938645914237,0.2939582163543378,0.0,0.1293329317392335,0.14918447200852059,0.14636469649841968,0.4569957881238873,0.0,0.0,0.0,0.1837603558194538,0.0,0.26159923366984816,0.35958161055456866,0.34864243675345247,0.0,0.0,0.0,0.0,0.0,0.15737500557677886
reuters-topics/grain/article508.txt,0.0,0.5628773499176972,0.0,0.0,0.43037266140068675,0.3900099008349943,0.0,0.15715129578292683,0.0,0.0,0.0,0.20423085787754114,0.0,0.0,0.22046215297130137,0.1376701865394114,0.0,0.0,0.0,0.1383947244244332,0.0,0.26268962233945065,0.2708103044254397,0.0,0.0,0.0,0.22445526474701694,0.0,0.0,0.0
reuters-topics/grain/article093.txt,0.1671715238953737,0.0,0.0,0.2653997083028185,0.1477672100175222,0.0,0.0,0.2158297736933756,0.0,0.0,0.10135039601193427,0.14024415012714928,0.0,0.0,0.0,0.18907464336895446,0.0,0.0,0.0,0.19006971532796993,0.0,0.2705811688920298,0.278945807096839,0.18030648778805636,0.0,0.7401673008188199,0.0,0.0,0.0,0.0
reuters-topics/grain/article087.txt,0.0,0.37710892522762185,0.12452441196864415,0.0,0.0,0.10451741542168734,0.12858576383162104,0.252686619958652,0.10633966514370902,0.0,0.3955260444605431,0.0,0.0,0.0,0.11816179218798742,0.3689376102225808,0.0,0.20673216446288376,0.0,0.14835170977834375,0.1159655800242402,0.4927810352600288,0.21772057345858767,0.0,0.11508327906311266,0.14442738077581466,0.12030199284132555,0.0,0.0,0.12705053301393265
reuters-topics/grain/article050.txt,0.0,0.13852019441993496,0.0,0.0,0.1588675705434713,0.0479893597577361,0.0,0.03867383906703422,0.04882604900350161,0.0,0.25424909514291216,0.1005195826191394,0.0,0.11059885844014516,0.48828779958295776,0.1355186952046045,0.0,0.04746072304733916,0.0,0.23840584268914378,0.053245805178445293,0.3878765158755869,0.09996679389946682,0.5815536545229057,0.0,0.1326281846322796,0.1657106308286214,0.0,0.0,0.0
reuters-topics/grain/article044.txt,0.0,0.0,0.0,0.30307003683608363,0.0,0.0,0.0,0.0,0.0,0.0,0.11573587796728706,0.10676675825276077,0.05092036749495167,0.0,0.6915124276944594,0.0,0.0,0.0,0.0,0.0,0.0,0.03433188267348185,0.0,0.6176965405707355,0.0,0.1408708726914365,0.0,0.0,0.0,0.0
reuters-topics/grain/article078.txt,0.5882966622001524,0.0,0.0,0.0,0.0,0.0,0.0,0.3797654424287417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272145945791256,0.6345201770436307,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article124.txt,0.0,0.14111670501557858,0.05824734425342375,0.0,0.269742475490133,0.0,0.0,0.07879753219083288,0.0,0.1290646916923906,0.037002128833484325,0.0,0.09767906191522377,0.0,0.055271175172529975,0.2416031516335436,0.0,0.0,0.0,0.24287467338345461,0.16273163521352124,0.5597917531943281,0.23762814843464705,0.06582829621959362,0.10766234937274594,0.0675571258251555,0.11254454416803145,0.0,0.1849159756931537,0.5348606281566913
reuters-topics/grain/article130.txt,0.0,0.12753065324696825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23327790201496074,0.0,0.0,0.0,0.0,0.19979970690790186,0.24953455774435102,0.0,0.17478164939478422,0.0,0.1254239106573594,0.5882583990445822,0.47613895486180735,0.0,0.23796263151390687,0.3891885016474516,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article118.txt,0.0,0.31973943438724683,0.0,0.06272655448389808,0.0,0.2531920169853616,0.0,0.1530324748139274,0.19320479411006014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7470804216784469,0.13476749952553307,0.0,0.21317059893496107,0.2197604697056981,0.0,0.0,0.08746834127835103,0.29142994104821124,0.0,0.07980551507183566,0.0
reuters-topics/grain/article483.txt,0.0,0.15604733555049155,0.0,0.10714690541633448,0.3579385835040484,0.10812303226006716,0.266043369611814,0.08713458087741012,0.0,0.0,0.1636683229961702,0.0,0.0,0.0,0.0,0.22899907907847608,0.0,0.21386396130472768,0.0,0.23020426745366548,0.11996613291124855,0.3641291983842477,0.3753857430165418,0.0,0.0,0.0,0.49780856904863624,0.12264749097677548,0.0,0.1314334919620843
reuters-topics/grain/article497.txt,0.0,0.29202239211198444,0.0,0.0572890188676122,0.06379387932897998,0.0,0.0,0.10870739383334219,0.039212572680312176,0.0,0.291699127402847,0.100910055177846,0.01925084990003019,0.0,0.41393364038230046,0.136045123292449,0.0,0.03811606898236812,0.35379490844813855,0.013676110870930337,0.04276211260370037,0.35044491470629335,0.49508525436023487,0.2854195540652865,0.10609191402033304,0.0,0.0,0.1092947170263091,0.04859164454679271,0.07027450556405997
reuters-topics/grain/article440.txt,0.202659961024042,0.15619299950929524,0.06447023696725636,0.2681173069389091,0.0,0.0,0.0,0.4360795876525651,0.0,0.0,0.1638211008425479,0.0,0.0,0.0,0.0,0.38202140096308745,0.0,0.0,0.0,0.038403192324713786,0.0,0.4009160083016161,0.41330976568573574,0.3643055242109591,0.059582263066907865,0.14954927015469963,0.06228415668460582,0.0,0.0,0.0
reuters-topics/grain/article326.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469100873194589,0.09273761405139291,0.24062815927367345,0.13797350822531113,0.0,0.09105640187116042,0.0,0.0,0.0,0.0,0.0,0.0,0.32343960239802855,0.3033967952315899,0.4911414209286723,0.4430338243531526,0.0,0.10036282043112178,0.0,0.10491400143733003,0.0,0.34475727069793416,0.3323979799940214
reuters-topics/grain/article332.txt,0.34199382187003974,0.3953694694917474,0.0,0.09049095050271143,0.0,0.0,0.0,0.2943581436949341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578683195069084,0.0,0.0,0.0,0.06480636060904488,0.0,0.24602033732694387,0.06340642794813722,0.49181984610564017,0.0,0.5047363692329276,0.0,0.0,0.0,0.0
reuters-topics/grain/article454.txt,0.0,0.2393687132945498,0.0,0.0657431715639954,0.0,0.0,0.0,0.0,0.20249631166055312,0.0,0.0,0.06948082408693428,0.0,0.0,0.8250311167654989,0.0,0.0,0.0,0.0,0.0,0.0,0.0446844605876713,0.23032909079287409,0.0,0.0,0.2750244875265805,0.0,0.15050803399032173,0.0,0.2419347878805194
reuters-topics/grain/article468.txt,0.0,0.11295510641380843,0.0,0.07755845404547955,0.08636480002831269,0.0,0.0,0.1261450036376408,0.0,0.0,0.29617892505797,0.0,0.0,0.0,0.4424112278231096,0.0,0.0,0.07740288042097886,0.0,0.16663371684887246,0.17367534359032483,0.36900568080499374,0.16303413217179966,0.5269143864791233,0.08617698470791692,0.0,0.09008487663732058,0.0,0.09867579088635677,0.3805533498804786
reuters-topics/grain/article469.txt,0.0,0.28027692728198955,0.23137426101160194,0.0,0.0,0.0,0.0,0.31300518528139115,0.0,0.0,0.2939649978702778,0.0,0.0,0.0,0.0,0.27420379851665005,0.40256431754375227,0.0,0.0,0.0,0.0,0.13080263433753894,0.26969242948489797,0.26148785986180023,0.0,0.5367104805965255,0.0,0.0,0.0,0.0
reuters-topics/grain/article333.txt,0.0,0.18544348161948737,0.0,0.0,0.07089448947950894,0.12849121373863692,0.07904013315663357,0.31064689423293723,0.13073144401579007,0.1696057584319335,0.24312513523670515,0.20185542024999065,0.19254217976055577,0.0,0.0,0.27213785074996205,0.06658854275398239,0.06353789610917696,0.0,0.22797506009780813,0.0,0.6490856066475965,0.13383023597884122,0.0,0.14148063409510286,0.1775555717494904,0.07394819807298472,0.1457517852412717,0.0810002433466147,0.0
reuters-topics/grain/article455.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803801382252539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770603872018653,0.0,0.0,0.0,0.0
reuters-topics/grain/article441.txt,0.5882966622001524,0.0,0.0,0.0,0.0,0.0,0.0,0.3797654424287417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272145945791256,0.6345201770436307,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article327.txt,0.5748129831247876,0.1661312936534405,0.0,0.22814172308656772,0.0,0.0,0.2832353978080587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063287711016812,0.0,0.0,0.0,0.08169344389787327,0.0,0.3101277164196979,0.15985744040139008,0.4649827959952302,0.0,0.0,0.0,0.0,0.0,0.0
reuters-topics/grain/article496.txt,0.0,0.06953488953963519,0.057402454914062796,0.1432343885851453,0.2658298071129641,0.0,0.0,0.07765455827898672,0.0,0.19078887391765656,0.10939621673636624,0.20183679652664968,0.19252441530180164,0.0,0.0,0.1700704641129843,0.0,0.09529805089828854,0.0,0.10257931192784689,0.3207423608119883,0.5516718622259383,0.36799919321479985,0.0,0.0,0.3994631774897664,0.0,0.05465187667125549,0.12148915506984413,0.0
reuters-topics/grain/article482.txt,0.0,0.3019926057574129,0.0,0.13823828114451467,0.23090174348310513,0.20924648369946258,0.0,0.22483775227920988,0.0,0.4603350887380689,0.3167412193690842,0.07304872480127174,0.0,0.0,0.0,0.19696595655270205,0.0,0.0,0.0,0.2970038389935194,0.0,0.42281141833467406,0.048431337964570116,0.0,0.0,0.19276482268741432,0.24084760307670164,0.07911837618378897,0.08793865150217348,0.08478611651480344
reuters-topics/grain/article119.txt,0.0,0.1649472262267115,0.4085017943955247,0.22651568877933992,0.0,0.0,0.0,0.09210415143234135,0.0,0.0,0.2595042953232027,0.0,0.0,0.0,0.0,0.2420596466400032,0.0,0.22606132352485706,0.0,0.08111119028526631,0.0,0.5388553509719173,0.23807713290534294,0.0,0.0,0.15793113246908885,0.0,0.12964247911646587,0.0,0.41678872354898655
